title,url,image,openTypeList,detail,baseInfoKeyList,baseInfoValueList
黑小麦一号,http://www.baike.com/wiki/黑小麦一号,http://a3.att.hudong.com/22/12/20300543523714149759129402570_s.jpg,农作物##小麦,黑小麦一号，是西北农业生物工程研究所从美国引进的黑小麦。该麦适应性强，宜种区域广泛，既可在旱肥地、半旱肥地种植，也可在南方冬麦区种植，还可以在广大春麦区种植。,中文学名：##界：##门：##纲：##目：##科：##属：,黑小麦一号##植物界##被子植物门##单子叶植物纲##禾本目##禾本科##小麦属
邯6172,http://www.baike.com/wiki/邯6172,http://a2.att.hudong.com/52/22/50200009239445156000223914455_s.jpg,农作物##小麦,河北省邯郸市农业科学院1995年选育而成的小麦品种，适宜肥水地麦区种植。,中文学名：,邯6172
衡95观26,http://www.baike.com/wiki/衡95观26,//www.huimg.cn/entry/images/summary_default270x233.png,农作物##小麦,衡95观26是河北省农林科学院旱作所用84观749×87-263培育的品种。2000年河北省农作物品种审定委员会审定。,中文学名：,衡95观26
衡观35,http://www.baike.com/wiki/衡观35,http://a0.att.hudong.com/03/02/50200009239445155862026784835_s.jpg,小麦,衡观35是一个矮秆大穗、抗旱节水、高产型小麦品种，由河北省农林科学院旱作农业研究所选育。,中文名：##英文名：##纪录：##最高亩产：##审定编号：##审定年份：##审定单位：##选育单位：,衡观35##Values 35##2009年07月22日河北日报报道##675公斤##国审麦2006010##2006年##农业部##河北省农林科学院旱作农业研究所
淮麦25,http://www.baike.com/wiki/淮麦25,http://a4.att.hudong.com/16/71/20300000237086143314716223645_s.jpg,农业##农作物##小麦##植物##自然,神舟种业近年来为适应市场上对多抗、广适又稳产高产新品种的要求，不惜巨资开发推广多个综合表现突出，适应性强，优质高产的好品种。小麦品种先后独家买断早熟抗病、广适高产的早播高产不怕冻、今年国审淮麦25新品种初步上市，但目前各地经营推广单位的订购积极性很高，神舟种业坚持一贯宁缺勿滥的上市原则，以点带面结合重点农业大县示范推广，坚持稳健发展，塑造“神州行”品牌，不辜负广大种植户和业界朋友那句 “神州行，我看行”的美好赞誉。随着国审淮麦25等优良品种有序而迅速地推广，一定会使“神州行”品牌种子“行神州”，达到家喻户晓。服务于农业增效、农民增收，为新农村建设再立新功淮麦25，半冬性，中晚熟，成熟期比对照豫麦49号和新麦18晚1～2天。幼苗半匍匐，叶色深绿，叶小窄直，分蘖力强，成穗率中等。2005～2006年度参加黄淮冬麦区南片冬水组品种区域试验，平均亩产563.3公斤，比对照1新麦18增产6.95％，比对照2豫麦49号增产7.49％；2006～2007年度续试，平均亩产565.1公斤，比对照新麦18增产8.27％。2006～2007年度生产试验，平均亩产530.3公斤，比对照新麦18增产7.2％。,中文学名：##界：##门：##纲：##目：##科：##属：##种：##品种：,淮麦25##植物界##被子植物亚门##单子叶植物纲##禾本目##禾本科##小麦属##普通小麦##淮麦25
淮麦22,http://www.baike.com/wiki/淮麦22,http://a1.att.hudong.com/67/09/50200009239445155331099837253_s.jpg,农业##农作物##小麦##植物##自然,淮麦22是选育单位：江苏徐淮地区淮阴农业科学研究所，用品种淮麦18/扬麦158选育而成的小麦品种。 2007年12月7日经第二届国家农作物品种审定委员会第一次会议审定通过，审定编号为国审麦2007005。,中文学名：##界：##门：##纲：##目：##科：##属：##种：##品种：,淮麦22##植物界##被子植物亚门##单子叶植物纲##禾本目##禾本科##小麦##普通小麦##淮麦22
加拿大红春,http://www.baike.com/wiki/加拿大红春,//www.huimg.cn/entry/images/summary_default270x233.png,农业##小麦,它的突出特点是高产优质，抗病抗倒，生长势强，适应性广，为目前国内外较为优秀的小麦品种之一，极具推广普及价值。 蛋白质含量18%，湿面筋38.6%，面团稳定时间10分钟以上，吸水率65%，烘烤评价值95分，属高强筋优质专用小麦。 它有广泛的适应性和抗逆性，根系极发达，下部有次生根发生，活力强，耐旱、耐渍、耐盐，特耐高肥水，活叶、活秆、活根成熟，生长优势明显。,,
晋麦70,http://www.baike.com/wiki/晋麦70,//www.huimg.cn/entry/images/summary_default270x233.png,农业##小麦,kg/公顷，水地适宜播量150.0—187.5kg/公顷，以粉锈宁或拌种双进行拌种。 三喷时期，第一次扬花期，喷磷酸二氢钾1500g/公顷，内加硼砂1500g，920膨大素60g。 第三次灌浆中期，喷磷酸二氢钾1500g/公顷。,,
加拿大红冬小麦,http://www.baike.com/wiki/加拿大红冬小麦,http://a2.att.hudong.com/02/23/50200009239445156018234832748_s.jpg,农业##小麦,红冬小麦于2003年由江苏省农科院从加拿大引进，在江苏省经小面积试种，表现出抗病、生长势强，高产、稳产的优势。示范田块每亩产量达850公斤以上，是目前优质小麦普及推广中的精品。,,
晋麦67,http://www.baike.com/wiki/晋麦67,http://a2.att.hudong.com/85/25/20300543507051144594256133606_s.jpg,农作物##小麦##植物##种子,"晋麦67，强冬性,抗冻性强、耐寒性好，生育期265天左右。芽鞘紫色，苗半匍匐，成株深绿色，叶片窄长、上冲，分蘖强，成穗率高，属多穗型品种。株高90ｃｍ左右。晋麦67可在山西省中部、河北省、北京市、天津市等北部冬麦区一般水地种植。要求中等以上肥力。",中文学名：,晋麦67
姜鸿明,http://www.baike.com/wiki/姜鸿明,http://a2.att.hudong.com/03/90/50200014992522154995908049788_s.jpg,人物##农业##农作物##学者##小麦,姜鸿明，博士，研究员，1961年4月生于山东莱西，1979年9月考入莱阳农学院（后更名为青岛农业大学），现为烟台市农科院小麦研究所所长。自1983年参加工作以来，一直从事小麦遗传育种工作，先后主持和参与育成小麦新品种10个，作为主要研究人员获得省市科技成果奖8项。,中文名：##出生地：##国籍：##毕业院校：,姜鸿明##山东莱西##中国##山东农业大学
河北藁城永安国家粮食储备库,http://www.baike.com/wiki/河北藁城永安国家粮食储备库,http://a0.att.hudong.com/34/21/01300537359080139499214406634_s.jpg,国家##小麦##玉米##粮食,河北藁城永安国家粮食储备库是河北省粮食产业集团所属的以粮食购销和粮食仓储为主的国有粮食企业，1998年3月被原国家粮食储备局批准命名为“河北藁城永安国家粮食储备库”，注册资金1000万元。2013年由全民所有制企业改制为有限责任公司，注册资金8333.16万元。,,
晋麦66,http://www.baike.com/wiki/晋麦66,http://a4.att.hudong.com/65/21/20300543507051144594212019423_s.jpg,农作物##小麦##植物##种子,"晋麦66，属于单子叶植物纲、禾本目、禾本科的植物。全生育期268ｄ左右，属强冬性中熟品种。冬前幼苗分蘖旺盛,抗寒性强。株高85～90ｃｍ，茎，秆坚韧,抗倒性强。晋麦66可在山西省中部、河北省、北京市、天津市等北部冬麦区肥沃水地种植。",中文学名：##界：##门：##纲：##目：##科：,晋麦66##植物界##被子植物门##单子叶植物纲##禾本目##禾本科
焦麦2号,http://www.baike.com/wiki/焦麦2号,//www.huimg.cn/entry/images/summary_default270x233.png,小麦,焦麦2号属弱春性早熟小麦品种，丰产、稳产性均较好。该品种全生育期为209天左右，株型紧凑，株高74～76厘米，分蘖力强，成穗率高，抗旱、抗倒、抗病性均较强，抽穗成熟早，灌浆速度快，熟相好。焦麦2号的适宜播种期为10月20日至30日，亩播量为9～10公斤。播种前重施底肥，施肥后深耕土地，以促使幼苗发根，为高产打下基础。抽穗前后要注意麦蚜的发生情况，达到防治标准时及时喷药防治，同时注意防治吸浆虫。,,
江千涛,http://www.baike.com/wiki/江千涛,//www.huimg.cn/entry/images/summary_default270x233.png,小麦,agen gen gen,,
静麦3号,http://www.baike.com/wiki/静麦3号,//www.huimg.cn/entry/images/summary_default270x233.png,农业##小麦##植物##生物##种子##自然,2006年区域试验平均亩产119.28kg，较对照榆糜3号减产10.24%；2007年区域试验平均亩产190.52kg，较对照榆糜3号增产12.26%；2008年区域试验平均亩产215.39kg，较对照榆糜3号增产18.7%；三年区域试验平均亩产178.93kg，较对照榆糜3号增产7.44%。,中文学名：##别名：##界：##门：##纲：##目：##科：##属：##种：##亚种：,静麦3号##静麦3号小麦##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##禾本目(Poales)##禾本科(Poaceae；Gramineae)##小麦属(Triticum)##小麦##静麦3号
京麦212,http://www.baike.com/wiki/京麦212,http://a4.att.hudong.com/60/31/50200009239445155313313447918_s.jpg,北京市##小麦,京麦212，小麦种类，北京市农林科学院杂交小麦工程技术研究中心，BS210×F832,中文学名：##别名：##种：##审定编号：,京麦212##京麦6号##小麦##京审麦2005003
济麦22,http://www.baike.com/wiki/济麦22,http://a2.att.hudong.com/01/15/50200009239445156004155074201_s.jpg,农作物##小麦##生物##自然,济麦22是山东省农业科学院作物研究所最新育成的超高产、多抗、优质中筋小麦新品种，2006年9月和2007年1月分别通过山东省和国家黄淮北片审定，审定编号分别为鲁农审2006050和国审麦2006018，已获得植物新品种权保护，新品种权号：CNA20060015.X。适宜淮北地区和黄淮冬麦区北片种植。,中文学名：##界：##门：##纲：##目：##科：##研究所：##审定时间：##审定编号：##区 试：##平均亩产：##品种权号：,济麦22##植物界##种子植物门##单子叶植物纲##禾本目##禾本科##山东省农业科学院作物研究所##2007年1月国家黄淮北片审定##国审麦2006018##山东省##518.08公斤##CNA20060015.X
济麦22号,http://www.baike.com/wiki/济麦22号,http://a4.att.hudong.com/41/86/50200009239445156004864914786_s.jpg,农业##农作物##小麦##种子,小麦品种，该品种属冬性．幼苗半直立。抗寒性好，分蘖性较强，成穗率较高。属多穗型品种。株型紧凑，叶片较小、上冲．茎叶腊质较多，株高70～75cm，茎秆弹性好，抗倒伏能力强．综合抗病性好。落黄佳，穗长方型，长芒，白壳。白粒，角质。子粒饱满。,中文学名：##界：##门：##亚门：##纲：##品种类别：##株高：##品种类型：,济麦22号##植物界##被子植物门##被子植物亚门##单子叶植物纲##小麦##70～75cm##多穗型
晋农137,http://www.baike.com/wiki/晋农137,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农作物##小麦,晋农137是一种小麦的品种名称，植株生长整齐健壮，幼苗长势强，叶片宽大深绿色，株高76.32cm，穗长6.8～9.2 cm，穗长方型，长芒，白壳，白粒，每穗33粒，单株粒重2.9g，千粒重37～45.1g。口松易落粒，成熟期适时早收。 强冬性，生育期289～307d，较早熟。丰产性好，增产潜力大，茎秆粗硬，抗倒伏，喜水肥。适宜宁夏固原地区一般干旱区川旱、水地和阴湿区种植。,中文学名：,晋农137
建麦1号,http://www.baike.com/wiki/建麦1号,//www.huimg.cn/entry/images/summary_default270x233.png,农业##小麦,建麦1号是江苏省建湖县农科所在泗阳936小麦田中选择抗赤霉病的变异单株，经过多年系统选育而成的高产小麦新品种。,,
晋0129,http://www.baike.com/wiki/晋0129,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农作物##小麦,品种类别: 品种名称: （2）适时灌水，苗期亩追肥5～12.5kg。,中文学名：,晋0129
晋2148,http://www.baike.com/wiki/晋2148,//www.huimg.cn/entry/images/summary_default270x233.png,农业##农作物##小麦,晋2148是小麦品种名称。福建省晋江地区农科所选育，青海省良种繁殖场引入，（晋江赤子/华东5号）F2//欧柔]F4///瑞梯。品种特点：幼苗直立，叶色深绿，叶片上举，根系发达，分蘖力中等，成穗率高，植株整齐。,中文学名：,晋2148
金麦8号,http://www.baike.com/wiki/金麦8号,http://a0.att.hudong.com/60/08/50200014992522154996081893855_s.jpg,农作物##小麦##生物##种子##自然,金麦8号是郑州浏虎种子有限公司，以周麦12/豫麦49//西安8号为本选育的小麦品种。该种半冬性，中熟，成熟期比对照豫麦49和新麦18略晚。审定编号为国审麦2008006。,中文学名：##界：##门：##纲：##目：##科：##属：##种：,金麦8号##植物界##被子植物门 Magnoliophyta##单子叶植物纲 Liliopsida##禾本目 Poales##禾本科Poaceae##小麦属Triticum##普通小麦
济麦19号,http://www.baike.com/wiki/济麦19号,//www.huimg.cn/entry/images/summary_default270x233.png,小麦##种子##粮食,济麦19号(原代号935031)是山东省农科院作物所选育的一种小麦。,,
金禾9123,http://www.baike.com/wiki/金禾9123,//www.huimg.cn/entry/images/summary_default270x233.png,农作物##小麦##生物##种子##自然,金禾9123，是一个小麦品种，2006-2007年度参加黄淮冬麦区北片水地组品种区域试验，平均亩产556.4公斤。,中文学名：##界：##门：##纲：##科：##属：##种：##品种：,金禾9123##植物界##种子植物门##单子叶植物纲##禾本科##小麦属##普通小麦##金禾9123
